Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
11025	:	1527974243.994	     0.141	0	0	0	0	rescalepx datasets/danbooru/face12616936.jpg
11026	:	1527974244.030	     0.217	0	0	0	0	rescalepx datasets/danbooru/face12616987.jpg
11027	:	1527974244.071	     0.293	0	0	0	0	rescalepx datasets/danbooru/face12617014.jpg
11028	:	1527974244.109	     0.296	0	0	0	0	rescalepx datasets/danbooru/face12617416.jpg
11029	:	1527974244.122	     0.341	0	0	0	0	rescalepx datasets/danbooru/face12617683.png
11030	:	1527974244.135	     0.341	0	0	0	0	rescalepx datasets/danbooru/face12617708.png
11031	:	1527974244.219	     0.269	0	0	0	0	rescalepx datasets/danbooru/face12617731.png
11032	:	1527974244.365	     0.178	0	0	0	0	rescalepx datasets/danbooru/face12617748.jpg
11033	:	1527974244.406	     0.210	0	0	0	0	rescalepx datasets/danbooru/face12617799.jpg
11034	:	1527974244.463	     0.190	0	0	0	0	rescalepx datasets/danbooru/face12617826.jpg
11035	:	1527974244.475	     0.221	0	0	0	0	rescalepx datasets/danbooru/face12617862.jpg
11036	:	1527974244.488	     0.279	0	0	0	0	rescalepx datasets/danbooru/face12618079.png
11037	:	1527974244.503	     0.283	0	0	0	0	rescalepx datasets/danbooru/face12618778.jpg
11039	:	1527974244.653	     0.193	0	0	0	0	rescalepx datasets/danbooru/face12618972.jpg
11040	:	1527974244.690	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12619114.png
11038	:	1527974244.615	     0.286	0	0	0	0	rescalepx datasets/danbooru/face12618940.jpg
11041	:	1527974244.766	     0.194	0	0	0	0	rescalepx datasets/danbooru/face12619117.png
11043	:	1527974244.801	     0.198	0	0	0	0	rescalepx datasets/danbooru/face12619306.jpg
11042	:	1527974244.786	     0.259	0	0	0	0	rescalepx datasets/danbooru/face12619285.jpg
11044	:	1527974244.861	     0.203	0	0	0	0	rescalepx datasets/danbooru/face12619307.jpg
11045	:	1527974244.901	     0.220	0	0	0	0	rescalepx datasets/danbooru/face12619422.jpg
11046	:	1527974244.912	     0.330	0	0	0	0	rescalepx datasets/danbooru/face12619533.jpg
11048	:	1527974245.046	     0.243	0	0	0	0	rescalepx datasets/danbooru/face12619948.jpg
11047	:	1527974245.000	     0.334	0	0	0	0	rescalepx datasets/danbooru/face12619844.jpg
11049	:	1527974245.064	     0.305	0	0	0	0	rescalepx datasets/danbooru/face12620013.jpg
11050	:	1527974245.121	     0.259	0	0	0	0	rescalepx datasets/danbooru/face12620015.png
11051	:	1527974245.242	     0.159	0	0	0	0	rescalepx datasets/danbooru/face12620295.jpg
11052	:	1527974245.289	     0.138	0	0	0	0	rescalepx datasets/danbooru/face12620355.jpg
11053	:	1527974245.303	     0.154	0	0	0	0	rescalepx datasets/danbooru/face12620507.jpg
11054	:	1527974245.368	     0.126	0	0	0	0	rescalepx datasets/danbooru/face12620542.jpg
11055	:	1527974245.380	     0.132	0	0	0	0	rescalepx datasets/danbooru/face12620554.jpg
11056	:	1527974245.402	     0.124	0	0	0	0	rescalepx datasets/danbooru/face12620619.jpg
11057	:	1527974245.427	     0.155	0	0	0	0	rescalepx datasets/danbooru/face12620641.jpg
11058	:	1527974245.457	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12621042.jpg
11059	:	1527974245.495	     0.177	0	0	0	0	rescalepx datasets/danbooru/face12621048.jpg
11061	:	1527974245.524	     0.348	0	0	0	0	rescalepx datasets/danbooru/face12621589.jpg
11060	:	1527974245.512	     0.454	0	0	0	0	rescalepx datasets/danbooru/face12621188.jpg
11062	:	1527974245.544	     0.440	0	0	0	0	rescalepx datasets/danbooru/face12621902.jpg
11063	:	1527974245.606	     0.509	0	0	0	0	rescalepx datasets/danbooru/face12621905.jpg
11064	:	1527974245.662	     0.492	0	0	0	0	rescalepx datasets/danbooru/face12622036.jpg
11065	:	1527974245.684	     0.540	0	0	0	0	rescalepx datasets/danbooru/face12622159.jpg
11066	:	1527974245.966	     0.324	0	0	0	0	rescalepx datasets/danbooru/face12622335.jpg
11067	:	1527974245.984	     0.338	0	0	0	0	rescalepx datasets/danbooru/face12622362.jpg
11068	:	1527974246.116	     0.219	0	0	0	0	rescalepx datasets/danbooru/face12622436.jpg
11069	:	1527974246.149	     0.246	0	0	0	0	rescalepx datasets/danbooru/face12622547.png
11070	:	1527974246.224	     0.214	0	0	0	0	rescalepx datasets/danbooru/face12622554.png
11071	:	1527974246.290	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12622556.jpg
11073	:	1527974246.334	     0.209	0	0	0	0	rescalepx datasets/danbooru/face12622933.jpg
11074	:	1527974246.395	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12622935.jpg
11072	:	1527974246.322	     0.282	0	0	0	0	rescalepx datasets/danbooru/face12622661.png
11076	:	1527974246.450	     0.210	0	0	0	0	rescalepx datasets/danbooru/face12623198.jpg
11075	:	1527974246.438	     0.312	0	0	0	0	rescalepx datasets/danbooru/face12622993.jpg
11077	:	1527974246.462	     0.300	0	0	0	0	rescalepx datasets/danbooru/face12623658.png
11078	:	1527974246.559	     0.220	0	0	0	0	rescalepx datasets/danbooru/face12623667.png
11079	:	1527974246.603	     0.210	0	0	0	0	rescalepx datasets/danbooru/face12623691.png
11080	:	1527974246.620	     0.219	0	0	0	0	rescalepx datasets/danbooru/face12623993.jpg
11081	:	1527974246.749	     0.122	0	0	0	0	rescalepx datasets/danbooru/face12624004.jpg
11082	:	1527974246.762	     0.174	0	0	0	0	rescalepx datasets/danbooru/face12624034.jpg
11083	:	1527974246.780	     0.168	0	0	0	0	rescalepx datasets/danbooru/face12624122.jpg
11084	:	1527974246.814	     0.145	0	0	0	0	rescalepx datasets/danbooru/face12624154.jpg
11085	:	1527974246.830	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12624339.png
11086	:	1527974246.871	     0.293	0	0	0	0	rescalepx datasets/danbooru/face12624460.jpg
11087	:	1527974246.883	     0.308	0	0	0	0	rescalepx datasets/danbooru/face12624681.jpg
11088	:	1527974246.949	     0.283	0	0	0	0	rescalepx datasets/danbooru/face12624708.jpg
11089	:	1527974246.958	     0.297	0	0	0	0	rescalepx datasets/danbooru/face12624988.jpg
11090	:	1527974247.000	     0.266	0	0	0	0	rescalepx datasets/danbooru/face12625106.png
11091	:	1527974247.062	     0.251	0	0	0	0	rescalepx datasets/danbooru/face12625481.png
11092	:	1527974247.190	     0.182	0	0	0	0	rescalepx datasets/danbooru/face12625783.png
11093	:	1527974247.231	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12626002.jpg
11094	:	1527974247.255	     0.218	0	0	0	0	rescalepx datasets/danbooru/face12626019.jpg
11095	:	1527974247.265	     0.223	0	0	0	0	rescalepx datasets/danbooru/face12626042.png
11097	:	1527974247.325	     0.188	0	0	0	0	rescalepx datasets/danbooru/face12626098.jpg
11099	:	1527974247.409	     0.141	0	0	0	0	rescalepx datasets/danbooru/face12626269.jpg
11098	:	1527974247.395	     0.183	0	0	0	0	rescalepx datasets/danbooru/face12626159.png
11096	:	1527974247.314	     0.344	0	0	0	0	rescalepx datasets/danbooru/face12626081.png
11100	:	1527974247.489	     0.197	0	0	0	0	rescalepx datasets/danbooru/face12626779.jpg
11102	:	1527974247.525	     0.189	0	0	0	0	rescalepx datasets/danbooru/face12627095.jpg
11101	:	1527974247.513	     0.290	0	0	0	0	rescalepx datasets/danbooru/face12627018.jpg
11103	:	1527974247.578	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12627346.png
11104	:	1527974247.635	     0.242	0	0	0	0	rescalepx datasets/danbooru/face12627499.jpg
11105	:	1527974247.686	     0.231	0	0	0	0	rescalepx datasets/danbooru/face12627505.jpg
11106	:	1527974247.704	     0.290	0	0	0	0	rescalepx datasets/danbooru/face12627812.png
11107	:	1527974247.804	     0.220	0	0	0	0	rescalepx datasets/danbooru/face12627901.jpg
11108	:	1527974247.833	     0.207	0	0	0	0	rescalepx datasets/danbooru/face12627979.jpg
11109	:	1527974247.877	     0.202	0	0	0	0	rescalepx datasets/danbooru/face12628037.jpg
11110	:	1527974247.917	     0.188	0	0	0	0	rescalepx datasets/danbooru/face12628075.jpg
11111	:	1527974247.995	     0.243	0	0	0	0	rescalepx datasets/danbooru/face12628114.jpg
11112	:	1527974248.024	     0.275	0	0	0	0	rescalepx datasets/danbooru/face12628192.png
11113	:	1527974248.041	     0.295	0	0	0	0	rescalepx datasets/danbooru/face12628196.png
11114	:	1527974248.079	     0.269	0	0	0	0	rescalepx datasets/danbooru/face12628468.jpg
11115	:	1527974248.106	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12628589.jpg
11117	:	1527974248.298	     0.253	0	0	0	0	rescalepx datasets/danbooru/face12628726.jpg
11116	:	1527974248.238	     0.338	0	0	0	0	rescalepx datasets/danbooru/face12628607.jpg
11118	:	1527974248.336	     0.289	0	0	0	0	rescalepx datasets/danbooru/face12628775.png
11119	:	1527974248.348	     0.289	0	0	0	0	rescalepx datasets/danbooru/face12628854.png
11120	:	1527974248.362	     0.291	0	0	0	0	rescalepx datasets/danbooru/face12628875.png
11121	:	1527974248.391	     0.332	0	0	0	0	rescalepx datasets/danbooru/face12628955.jpg
11122	:	1527974248.576	     0.166	0	0	0	0	rescalepx datasets/danbooru/face12629127.jpg
11123	:	1527974248.625	     0.134	0	0	0	0	rescalepx datasets/danbooru/face12629224.jpg
11125	:	1527974248.652	     0.167	0	0	0	0	rescalepx datasets/danbooru/face12629464.jpg
11126	:	1527974248.722	     0.178	0	0	0	0	rescalepx datasets/danbooru/face12629468.jpg
11127	:	1527974248.739	     0.172	0	0	0	0	rescalepx datasets/danbooru/face12629501.jpg
11129	:	1527974248.772	     0.167	0	0	0	0	rescalepx datasets/danbooru/face12629684.jpg
11124	:	1527974248.638	     0.313	0	0	0	0	rescalepx datasets/danbooru/face12629260.jpg
11128	:	1527974248.757	     0.229	0	0	0	0	rescalepx datasets/danbooru/face12629578.jpg
11130	:	1527974248.899	     0.128	0	0	0	0	rescalepx datasets/danbooru/face12629686.jpg
11131	:	1527974248.912	     0.130	0	0	0	0	rescalepx datasets/danbooru/face12629692.jpg
11133	:	1527974248.951	     0.158	0	0	0	0	rescalepx datasets/danbooru/face12630048.jpg
11134	:	1527974248.985	     0.146	0	0	0	0	rescalepx datasets/danbooru/face12630150.jpg
11135	:	1527974249.027	     0.115	0	0	0	0	rescalepx datasets/danbooru/face12630256.jpg
11132	:	1527974248.940	     0.234	0	0	0	0	rescalepx datasets/danbooru/face12629715.jpg
11136	:	1527974249.041	     0.148	0	0	0	0	rescalepx datasets/danbooru/face12630289.png
11137	:	1527974249.067	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12630560.jpg
11138	:	1527974249.130	     0.141	0	0	0	0	rescalepx datasets/danbooru/face12630625.jpg
11139	:	1527974249.142	     0.166	0	0	0	0	rescalepx datasets/danbooru/face12630639.jpg
11140	:	1527974249.172	     0.149	0	0	0	0	rescalepx datasets/danbooru/face12630640.jpg
11141	:	1527974249.186	     0.185	0	0	0	0	rescalepx datasets/danbooru/face12630671.jpg
11142	:	1527974249.231	     0.195	0	0	0	0	rescalepx datasets/danbooru/face12630729.png
11144	:	1527974249.307	     0.143	0	0	0	0	rescalepx datasets/danbooru/face12630872.jpg
11145	:	1527974249.320	     0.185	0	0	0	0	rescalepx datasets/danbooru/face12630950.png
11143	:	1527974249.271	     0.297	0	0	0	0	rescalepx datasets/danbooru/face12630816.jpg
11146	:	1527974249.339	     0.381	0	0	0	0	rescalepx datasets/danbooru/face12630999.jpg
11147	:	1527974249.425	     0.444	0	0	0	0	rescalepx datasets/danbooru/face12631097.jpg
11148	:	1527974249.441	     0.496	0	0	0	0	rescalepx datasets/danbooru/face12631106.jpg
11149	:	1527974249.504	     0.536	0	0	0	0	rescalepx datasets/danbooru/face12631302.jpg
11150	:	1527974249.532	     0.593	0	0	0	0	rescalepx datasets/danbooru/face12631532.jpg
11151	:	1527974249.583	     0.585	0	0	0	0	rescalepx datasets/danbooru/face12631671.jpg
11152	:	1527974249.868	     0.322	0	0	0	0	rescalepx datasets/danbooru/face12631881.jpg
11153	:	1527974249.937	     0.351	0	0	0	0	rescalepx datasets/danbooru/face12631897.png
11154	:	1527974250.040	     0.292	0	0	0	0	rescalepx datasets/danbooru/face12631903.png
11155	:	1527974250.126	     0.215	0	0	0	0	rescalepx datasets/danbooru/face12631922.jpg
11156	:	1527974250.169	     0.183	0	0	0	0	rescalepx datasets/danbooru/face12631926.jpg
11157	:	1527974250.190	     0.197	0	0	0	0	rescalepx datasets/danbooru/face12632079.jpg
11159	:	1527974250.331	     0.107	0	0	0	0	rescalepx datasets/danbooru/face12632153.jpg
11158	:	1527974250.223	     0.233	0	0	0	0	rescalepx datasets/danbooru/face12632124.jpg
11160	:	1527974250.341	     0.162	0	0	0	0	rescalepx datasets/danbooru/face12632192.jpg
11161	:	1527974250.352	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12632300.jpg
11162	:	1527974250.388	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12632313.png
11163	:	1527974250.439	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12632377.jpg
11164	:	1527974250.456	     0.187	0	0	0	0	rescalepx datasets/danbooru/face12632426.jpg
11165	:	1527974250.484	     0.174	0	0	0	0	rescalepx datasets/danbooru/face12632428.jpg
11166	:	1527974250.516	     0.194	0	0	0	0	rescalepx datasets/danbooru/face12632688.jpg
11167	:	1527974250.559	     0.162	0	0	0	0	rescalepx datasets/danbooru/face12632753.jpg
11168	:	1527974250.602	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12632875.png
11169	:	1527974250.644	     0.276	0	0	0	0	rescalepx datasets/danbooru/face12633039.png
11170	:	1527974250.658	     0.322	0	0	0	0	rescalepx datasets/danbooru/face12633601.jpg
11172	:	1527974250.722	     0.281	0	0	0	0	rescalepx datasets/danbooru/face12633623.jpg
11171	:	1527974250.709	     0.326	0	0	0	0	rescalepx datasets/danbooru/face12633604.png
11173	:	1527974250.858	     0.402	0	0	0	0	rescalepx datasets/danbooru/face12633715.png
11174	:	1527974250.920	     0.425	0	0	0	0	rescalepx datasets/danbooru/face12633802.jpg
11175	:	1527974250.981	     0.419	0	0	0	0	rescalepx datasets/danbooru/face12633863.png
11176	:	1527974251.003	     0.450	0	0	0	0	rescalepx datasets/danbooru/face12633939.jpg
11177	:	1527974251.035	     0.465	0	0	0	0	rescalepx datasets/danbooru/face12634114.jpg
11178	:	1527974251.095	     0.424	0	0	0	0	rescalepx datasets/danbooru/face12634282.jpg
11179	:	1527974251.346	     0.220	0	0	0	0	rescalepx datasets/danbooru/face12634488.jpg
11180	:	1527974251.400	     0.286	0	0	0	0	rescalepx datasets/danbooru/face12634637.png
11181	:	1527974251.453	     0.274	0	0	0	0	rescalepx datasets/danbooru/face12634689.png
11182	:	1527974251.501	     0.239	0	0	0	0	rescalepx datasets/danbooru/face12634784.jpg
11183	:	1527974251.518	     0.290	0	0	0	0	rescalepx datasets/danbooru/face12635067.jpg
11184	:	1527974251.566	     0.282	0	0	0	0	rescalepx datasets/danbooru/face12635133.jpg
11185	:	1527974251.583	     0.276	0	0	0	0	rescalepx datasets/danbooru/face12635171.jpg
11186	:	1527974251.727	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12635176.jpg
11188	:	1527974251.808	     0.113	0	0	0	0	rescalepx datasets/danbooru/face12635501.jpg
11187	:	1527974251.740	     0.234	0	0	0	0	rescalepx datasets/danbooru/face12635276.jpg
11189	:	1527974251.848	     0.184	0	0	0	0	rescalepx datasets/danbooru/face12635678.png
11190	:	1527974251.860	     0.199	0	0	0	0	rescalepx datasets/danbooru/face12635680.jpg
11191	:	1527974251.888	     0.226	0	0	0	0	rescalepx datasets/danbooru/face12635692.jpg
11192	:	1527974251.911	     0.250	0	0	0	0	rescalepx datasets/danbooru/face12635761.jpg
11193	:	1527974251.975	     0.231	0	0	0	0	rescalepx datasets/danbooru/face12635809.jpg
11194	:	1527974251.995	     0.261	0	0	0	0	rescalepx datasets/danbooru/face12635813.jpg
11195	:	1527974252.059	     0.234	0	0	0	0	rescalepx datasets/danbooru/face12635945.jpg
11197	:	1527974252.160	     0.166	0	0	0	0	rescalepx datasets/danbooru/face12636040.png
11198	:	1527974252.206	     0.167	0	0	0	0	rescalepx datasets/danbooru/face12636220.png
11196	:	1527974252.113	     0.284	0	0	0	0	rescalepx datasets/danbooru/face12635987.jpg
11199	:	1527974252.227	     0.181	0	0	0	0	rescalepx datasets/danbooru/face12636336.jpg
11200	:	1527974252.293	     0.166	0	0	0	0	rescalepx datasets/danbooru/face12636678.jpg
11201	:	1527974252.318	     0.194	0	0	0	0	rescalepx datasets/danbooru/face12636731.jpg
11202	:	1527974252.341	     0.185	0	0	0	0	rescalepx datasets/danbooru/face12636921.jpg
11203	:	1527974252.397	     0.257	0	0	0	0	rescalepx datasets/danbooru/face12637059.jpg
11204	:	1527974252.408	     0.280	0	0	0	0	rescalepx datasets/danbooru/face12637067.jpg
11205	:	1527974252.458	     0.253	0	0	0	0	rescalepx datasets/danbooru/face12637558.jpg
11206	:	1527974252.512	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12637579.jpg
11207	:	1527974252.527	     0.258	0	0	0	0	rescalepx datasets/danbooru/face12637614.jpg
11210	:	1527974252.712	     0.111	0	0	0	0	rescalepx datasets/danbooru/face12638006.jpg
11209	:	1527974252.689	     0.156	0	0	0	0	rescalepx datasets/danbooru/face12637761.jpg
11208	:	1527974252.654	     0.330	0	0	0	0	rescalepx datasets/danbooru/face12637692.jpg
11211	:	1527974252.726	     0.293	0	0	0	0	rescalepx datasets/danbooru/face12638457.jpg
11212	:	1527974252.785	     0.290	0	0	0	0	rescalepx datasets/danbooru/face12638474.jpg
11213	:	1527974252.824	     0.266	0	0	0	0	rescalepx datasets/danbooru/face12638712.jpg
11215	:	1527974252.885	     0.282	0	0	0	0	rescalepx datasets/danbooru/face12638882.png
11216	:	1527974253.019	     0.177	0	0	0	0	rescalepx datasets/danbooru/face12639009.jpg
11214	:	1527974252.839	     0.434	0	0	0	0	rescalepx datasets/danbooru/face12638723.jpg
11217	:	1527974253.075	     0.236	0	0	0	0	rescalepx datasets/danbooru/face12639012.jpg
11218	:	1527974253.089	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12639278.jpg
11219	:	1527974253.167	     0.226	0	0	0	0	rescalepx datasets/danbooru/face12639426.jpg
11220	:	1527974253.195	     0.219	0	0	0	0	rescalepx datasets/danbooru/face12639471.jpg
11221	:	1527974253.221	     0.230	0	0	0	0	rescalepx datasets/danbooru/face12639475.jpg
11223	:	1527974253.344	     0.163	0	0	0	0	rescalepx datasets/danbooru/face12639909.png
11222	:	1527974253.311	     0.224	0	0	0	0	rescalepx datasets/danbooru/face12639744.jpg
11224	:	1527974253.393	     0.159	0	0	0	0	rescalepx datasets/danbooru/face12639934.png
11225	:	1527974253.413	     0.153	0	0	0	0	rescalepx datasets/danbooru/face12640078.jpg
11226	:	1527974253.451	     0.158	0	0	0	0	rescalepx datasets/danbooru/face12640147.jpg
11227	:	1527974253.463	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12640247.jpg
11228	:	1527974253.535	     0.174	0	0	0	0	rescalepx datasets/danbooru/face12640259.jpg
11230	:	1527974253.566	     0.178	0	0	0	0	rescalepx datasets/danbooru/face12640429.jpg
11229	:	1527974253.551	     0.206	0	0	0	0	rescalepx datasets/danbooru/face12640310.jpg
11231	:	1527974253.610	     0.210	0	0	0	0	rescalepx datasets/danbooru/face12640577.jpg
11232	:	1527974253.624	     0.218	0	0	0	0	rescalepx datasets/danbooru/face12640949.jpg
11233	:	1527974253.688	     0.216	0	0	0	0	rescalepx datasets/danbooru/face12640975.jpg
11234	:	1527974253.745	     0.268	0	0	0	0	rescalepx datasets/danbooru/face12640991.jpg
11235	:	1527974253.758	     0.275	0	0	0	0	rescalepx datasets/danbooru/face12641066.jpg
11236	:	1527974253.774	     0.310	0	0	0	0	rescalepx datasets/danbooru/face12641111.jpg
11237	:	1527974253.842	     0.256	0	0	0	0	rescalepx datasets/danbooru/face12641483.png
11239	:	1527974254.013	     0.157	0	0	0	0	rescalepx datasets/danbooru/face12641567.jpg
11240	:	1527974254.032	     0.210	0	0	0	0	rescalepx datasets/danbooru/face12641692.jpg
11241	:	1527974254.083	     0.223	0	0	0	0	rescalepx datasets/danbooru/face12641798.jpg
11243	:	1527974254.120	     0.209	0	0	0	0	rescalepx datasets/danbooru/face12642347.jpg
11242	:	1527974254.098	     0.271	0	0	0	0	rescalepx datasets/danbooru/face12642030.jpg
11244	:	1527974254.242	     0.162	0	0	0	0	rescalepx datasets/danbooru/face12642349.jpg
11238	:	1527974253.903	     0.635	0	0	0	0	rescalepx datasets/danbooru/face12641563.jpg
11245	:	1527974254.305	     0.282	0	0	0	0	rescalepx datasets/danbooru/face12642368.jpg
11246	:	1527974254.328	     0.286	0	0	0	0	rescalepx datasets/danbooru/face12642387.jpg
11247	:	1527974254.369	     0.276	0	0	0	0	rescalepx datasets/danbooru/face12642518.png
11248	:	1527974254.401	     0.267	0	0	0	0	rescalepx datasets/danbooru/face12642713.jpg
11249	:	1527974254.500	     0.200	0	0	0	0	rescalepx datasets/danbooru/face12642851.jpg
11250	:	1527974254.588	     0.122	0	0	0	0	rescalepx datasets/danbooru/face12642945.jpg
11251	:	1527974254.614	     0.156	0	0	0	0	rescalepx datasets/danbooru/face12643127.jpg
11252	:	1527974254.645	     0.170	0	0	0	0	rescalepx datasets/danbooru/face12643141.jpg
11253	:	1527974254.668	     0.161	0	0	0	0	rescalepx datasets/danbooru/face12643198.jpg
11255	:	1527974254.711	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12643684.jpg
11254	:	1527974254.688	     0.200	0	0	0	0	rescalepx datasets/danbooru/face12643293.jpg
11256	:	1527974254.722	     0.187	0	0	0	0	rescalepx datasets/danbooru/face12643688.png
11258	:	1527974254.829	     0.111	0	0	0	0	rescalepx datasets/danbooru/face12643871.png
11257	:	1527974254.815	     0.164	0	0	0	0	rescalepx datasets/danbooru/face12643689.jpg
11259	:	1527974254.875	     0.188	0	0	0	0	rescalepx datasets/danbooru/face12644061.jpg
11260	:	1527974254.888	     0.193	0	0	0	0	rescalepx datasets/danbooru/face12644135.jpg
11261	:	1527974254.909	     0.184	0	0	0	0	rescalepx datasets/danbooru/face12644262.jpg
11262	:	1527974254.923	     0.195	0	0	0	0	rescalepx datasets/danbooru/face12644312.jpg
11263	:	1527974254.973	     0.174	0	0	0	0	rescalepx datasets/danbooru/face12644314.png
11264	:	1527974255.064	     0.150	0	0	0	0	rescalepx datasets/danbooru/face12644396.jpg
11265	:	1527974255.081	     0.258	0	0	0	0	rescalepx datasets/danbooru/face12644572.jpg
11266	:	1527974255.093	     0.289	0	0	0	0	rescalepx datasets/danbooru/face12645033.jpg
11267	:	1527974255.118	     0.306	0	0	0	0	rescalepx datasets/danbooru/face12645131.jpg
11268	:	1527974255.147	     0.290	0	0	0	0	rescalepx datasets/danbooru/face12645133.jpg
11269	:	1527974255.158	     0.301	0	0	0	0	rescalepx datasets/danbooru/face12645623.jpg
11270	:	1527974255.339	     0.145	0	0	0	0	rescalepx datasets/danbooru/face12645820.png
11271	:	1527974255.382	     0.115	0	0	0	0	rescalepx datasets/danbooru/face12645908.jpg
11272	:	1527974255.425	     0.113	0	0	0	0	rescalepx datasets/danbooru/face12645934.jpg
11273	:	1527974255.437	     0.157	0	0	0	0	rescalepx datasets/danbooru/face12646019.jpg
11274	:	1527974255.459	     0.266	0	0	0	0	rescalepx datasets/danbooru/face12646103.jpg
11275	:	1527974255.484	     0.292	0	0	0	0	rescalepx datasets/danbooru/face12646118.png
11276	:	1527974255.497	     0.315	0	0	0	0	rescalepx datasets/danbooru/face12646164.jpg
11277	:	1527974255.535	     0.288	0	0	0	0	rescalepx datasets/danbooru/face12646357.jpg
11278	:	1527974255.594	     0.263	0	0	0	0	rescalepx datasets/danbooru/face12646370.jpg
11279	:	1527974255.725	     0.166	0	0	0	0	rescalepx datasets/danbooru/face12646563.jpg
11280	:	1527974255.773	     0.167	0	0	0	0	rescalepx datasets/danbooru/face12646577.jpg
11282	:	1527974255.823	     0.148	0	0	0	0	rescalepx datasets/danbooru/face12646811.jpg
11281	:	1527974255.812	     0.182	0	0	0	0	rescalepx datasets/danbooru/face12646592.jpg
11283	:	1527974255.857	     0.194	0	0	0	0	rescalepx datasets/danbooru/face12647045.png
11284	:	1527974255.891	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12647068.jpg
11285	:	1527974255.939	     0.171	0	0	0	0	rescalepx datasets/danbooru/face12647226.png
11286	:	1527974255.968	     0.177	0	0	0	0	rescalepx datasets/danbooru/face12647288.jpg
11287	:	1527974255.995	     0.178	0	0	0	0	rescalepx datasets/danbooru/face12647374.jpg
11288	:	1527974256.036	     0.150	0	0	0	0	rescalepx datasets/danbooru/face12647777.jpg
11289	:	1527974256.063	     0.144	0	0	0	0	rescalepx datasets/danbooru/face12647926.png
11290	:	1527974256.109	     0.140	0	0	0	0	rescalepx datasets/danbooru/face12647990.png
11291	:	1527974256.144	     0.116	0	0	0	0	rescalepx datasets/danbooru/face12648140.jpg
11292	:	1527974256.173	     0.129	0	0	0	0	rescalepx datasets/danbooru/face12648482.jpg
11293	:	1527974256.185	     0.141	0	0	0	0	rescalepx datasets/danbooru/face12648570.jpg
11294	:	1527974256.208	     0.157	0	0	0	0	rescalepx datasets/danbooru/face12648861.png
11295	:	1527974256.249	     0.131	0	0	0	0	rescalepx datasets/danbooru/face12648862.jpg
11296	:	1527974256.261	     0.198	0	0	0	0	rescalepx datasets/danbooru/face12649149.jpg
11300	:	1527974256.380	     0.143	0	0	0	0	rescalepx datasets/danbooru/face12649244.jpg
11299	:	1527974256.366	     0.170	0	0	0	0	rescalepx datasets/danbooru/face12649219.jpg
11297	:	1527974256.302	     0.250	0	0	0	0	rescalepx datasets/danbooru/face12649167.jpg
11298	:	1527974256.327	     0.255	0	0	0	0	rescalepx datasets/danbooru/face12649200.png
11301	:	1527974256.403	     0.213	0	0	0	0	rescalepx datasets/danbooru/face12649578.jpg
11303	:	1527974256.535	     0.212	0	0	0	0	rescalepx datasets/danbooru/face12650036.jpg
11302	:	1527974256.493	     0.352	0	0	0	0	rescalepx datasets/danbooru/face12649974.jpg
11304	:	1527974256.552	     0.418	0	0	0	0	rescalepx datasets/danbooru/face12650158.jpg
11305	:	1527974256.582	     0.546	0	0	0	0	rescalepx datasets/danbooru/face12650738.jpg
11306	:	1527974256.617	     0.569	0	0	0	0	rescalepx datasets/danbooru/face12651048.jpg
11307	:	1527974256.658	     0.743	0	0	0	0	rescalepx datasets/danbooru/face12651137.jpg
11308	:	1527974256.846	     0.613	0	0	0	0	rescalepx datasets/danbooru/face12651157.jpg
11309	:	1527974256.970	     0.558	0	0	0	0	rescalepx datasets/danbooru/face12651549.jpg
11310	:	1527974257.128	     0.463	0	0	0	0	rescalepx datasets/danbooru/face12651554.jpg
11311	:	1527974257.187	     0.511	0	0	0	0	rescalepx datasets/danbooru/face12651560.jpg
11312	:	1527974257.401	     0.328	0	0	0	0	rescalepx datasets/danbooru/face12651829.png
11313	:	1527974257.459	     0.281	0	0	0	0	rescalepx datasets/danbooru/face12652209.png
11314	:	1527974257.528	     0.269	0	0	0	0	rescalepx datasets/danbooru/face12652353.jpg
11316	:	1527974257.698	     0.121	0	0	0	0	rescalepx datasets/danbooru/face12652476.png
11317	:	1527974257.727	     0.102	0	0	0	0	rescalepx datasets/danbooru/face12652824.png
11315	:	1527974257.590	     0.250	0	0	0	0	rescalepx datasets/danbooru/face12652425.jpg
